source,variable,mean,median,CI50_low,CI50_high,CI95_low,CI95_high,norm_mean,norm_median,norm_CI50_low,norm_CI50_high,norm_CI95_low,norm_CI95_high,price,source_num,country_iso,intervention
new data (hospital-based + HUS),admin_cost,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,6,NA,KEN,mAb
new data (hospital-based + HUS),ARI_0to1y_averted,239150.952,239188.5,235486.75,242926.5,227941.625,250152.19999999998,NA,NA,NA,NA,NA,NA,6,NA,KEN,mAb
new data (hospital-based + HUS),ARI_0to1y_disc_averted,290386.1554,290404,286624.75,294306,278848.55,301588.52499999997,NA,NA,NA,NA,NA,NA,6,NA,KEN,mAb
new data (hospital-based + HUS),ARI_0to1y_YLD_averted,386.943,385,368,405,335,443,NA,NA,NA,NA,NA,NA,6,NA,KEN,mAb
new data (hospital-based + HUS),ARI_0to1y_YLD_disc_averted,386.943,385,368,405,335,443,NA,NA,NA,NA,NA,NA,6,NA,KEN,mAb
new data (hospital-based + HUS),ARI_1to5y_averted,53087.5574,53083,52357,53818,51082.975,55170.29999999999,NA,NA,NA,NA,NA,NA,6,NA,KEN,mAb
new data (hospital-based + HUS),ARI_1to5y_disc_averted,290386.1554,290404,286624.75,294306,278848.55,301588.52499999997,NA,NA,NA,NA,NA,NA,6,NA,KEN,mAb
new data (hospital-based + HUS),ARI_1to5y_YLD_averted,86.6684,86,83,90,77,98,NA,NA,NA,NA,NA,NA,6,NA,KEN,mAb
new data (hospital-based + HUS),ARI_1to5y_YLD_disc_averted,83.648,83,80,87,74,95,NA,NA,NA,NA,NA,NA,6,NA,KEN,mAb
new data (hospital-based + HUS),ARI_averted,292238.5126,292251,288472.25,296171.5,280691.1,303422.675,NA,NA,NA,NA,NA,NA,6,NA,KEN,mAb
new data (hospital-based + HUS),ARI_disc_averted,290386.1554,290404,286624.75,294306,278848.55,301588.52499999997,NA,NA,NA,NA,NA,NA,6,NA,KEN,mAb
new data (hospital-based + HUS),ARI_YLD_averted,473.6194,472,455,491,423,531,NA,NA,NA,NA,NA,NA,6,NA,KEN,mAb
new data (hospital-based + HUS),ARI_YLD_disc_averted,470.5956,469,452,488,420,528,NA,NA,NA,NA,NA,NA,6,NA,KEN,mAb
new data (hospital-based + HUS),comm_CFR_adj,2.08275714,2.07,1.75,2.41565,1.4469,2.7819,NA,NA,NA,NA,NA,NA,6,NA,KEN,mAb
new data (hospital-based + HUS),cost_rsv_hosp,7149071.2376,7133196,6839782.5,7438533.75,6350330.175,8071954.424999999,NA,NA,NA,NA,NA,NA,6,NA,KEN,mAb
new data (hospital-based + HUS),cost_rsv_hosp_0to1y,5368101.2834,5350168,5124589.75,5594928.75,4752025.2,6088196.924999999,NA,NA,NA,NA,NA,NA,6,NA,KEN,mAb
new data (hospital-based + HUS),cost_rsv_hosp_0to1y_averted,2187848.6458,2180281.5,2085573.75,2281686.5,1927706.425,2488671.875,0.4075251602148486,0.4076169446940789,0.4050533314654983,0.4100386715412847,0.4003015769189073,0.41462114934812505,6,NA,KEN,mAb
new data (hospital-based + HUS),cost_rsv_hosp_0to1y_disc,5368101.2834,5350168,5124589.75,5594928.75,4752025.2,6088196.924999999,NA,NA,NA,NA,NA,NA,6,NA,KEN,mAb
new data (hospital-based + HUS),cost_rsv_hosp_0to1y_disc_averted,2187848.6458,2180281.5,2085573.75,2281686.5,1927706.425,2488671.875,0.4075251602148486,0.4076169446940789,0.4050533314654983,0.4100386715412847,0.4003015769189073,0.41462114934812505,6,NA,KEN,mAb
new data (hospital-based + HUS),cost_rsv_hosp_1to5y,1780969.9428,1778283.5,1703798.25,1853219,1578039.9500000002,2012866.125,NA,NA,NA,NA,NA,NA,6,NA,KEN,mAb
new data (hospital-based + HUS),cost_rsv_hosp_1to5y_averted,77051.2816,76823,73471,80462.25,67374.9,87781.2,0.04325545192699257,0.04326569584685969,0.042697672941516704,0.04380709343143812,0.041616372998267814,0.0449520505629855,6,NA,KEN,mAb
new data (hospital-based + HUS),cost_rsv_hosp_1to5y_disc,1700789.3504,1698126,1627050.25,1769676.25,1507045.725,1922630.1999999997,NA,NA,NA,NA,NA,NA,6,NA,KEN,mAb
new data (hospital-based + HUS),cost_rsv_hosp_1to5y_disc_averted,74635.5542,74414,71167.75,77936.75,65266.700000000004,85028.74999999999,0.0438745187230258,0.043882865612151066,0.043316292472328106,0.044428963288828366,0.04222639525377871,0.04557607145268836,6,NA,KEN,mAb
new data (hospital-based + HUS),cost_rsv_hosp_averted,2264899.9356,2257504.5,2160317,2361628.75,1997888.8250000002,2575334.9749999996,0.31675878285458325,0.3167639182823827,0.31394153857503215,0.3196304527722482,0.30853177881860383,0.3250507386144498,6,NA,KEN,mAb
new data (hospital-based + HUS),cost_rsv_hosp_disc,7068890.6524,7053371,6762642.25,7355346.5,6277019.475000001,7982585.949999999,NA,NA,NA,NA,NA,NA,6,NA,KEN,mAb
new data (hospital-based + HUS),cost_rsv_hosp_disc_averted,2262484.1996,2255102.5,2157977.5,2359032,1995769.2000000002,2572571.4499999997,0.3200102340107227,0.32001948286066706,0.31718362493149865,0.32287069488475223,0.31180481121932774,0.32825767086423896,6,NA,KEN,mAb
new data (hospital-based + HUS),cost_rsv_outpatient,23738305.0272,23736713.5,23483978.75,23987516.5,23014341.85,24481741.725,NA,NA,NA,NA,NA,NA,6,NA,KEN,mAb
