source,variable,mean,median,CI50_low,CI50_high,CI95_low,CI95_high,norm_mean,norm_median,norm_CI50_low,norm_CI50_high,norm_CI95_low,norm_CI95_high,price,source_num,country_iso,intervention,plot_variable,country_plot,burden_interv,vartype,vec,orig_burden_round
new data (hospital-based + HUS),hosp_med_att_YLD,1954.6414,1951,1908,2001,1832.975,2087,NA,NA,NA,NA,NA,NA,6,2,KEN,mAb,YLD medically attended cases,Kenya,burden,hosp_med_att_YLD,NA,NA
new data (hospital-based + HUS),hosp_med_att_YLD_averted,170.187,169,153,186,124,224,0.08705966327006587,0.08678100562783954,0.078534031413612565,0.09485408872781075,0.06356084579185081,0.11324653848156276,6,2,KEN,mAb,YLD medically attended cases,Kenya,averted burden,hosp_med_att_YLD,1947,1947
new data (hospital-based + HUS),hosp_YLD,176.284,176,170,183,159,198,NA,NA,NA,NA,NA,NA,6,2,KEN,mAb,YLD hospitalised cases,Kenya,burden,hosp_YLD,NA,NA
new data (hospital-based + HUS),hosp_YLD_averted,37.9742,38,28,49,7,67,0.21507434595883404,0.21776207689779822,0.15789473684210525,0.2784090909090909,0.039104101376209295,0.36471744877726353,6,2,KEN,mAb,YLD hospitalised cases,Kenya,averted burden,hosp_YLD,174,174
new data (hospital-based + HUS),non_hosp_YLD,2497.413,2494,2442,2550.25,2348,2655,NA,NA,NA,NA,NA,NA,6,2,KEN,mAb,YLD non-hospitalised cases,Kenya,burden,non_hosp_YLD,NA,NA
new data (hospital-based + HUS),non_hosp_YLD_averted,262.226,262,225,300,163,365,0.10498478463118277,0.10556428616903288,0.09061586425232032,0.11978820472536106,0.06536877467792368,0.14481726403762368,6,2,KEN,mAb,YLD non-hospitalised cases,Kenya,averted burden,non_hosp_YLD,2482,2482
new data (hospital-based + HUS),total_DALY,142715.7144,142511.5,138009,147344.25,129272.6,156945.375,NA,NA,NA,NA,NA,NA,6,2,KEN,mAb,total DALY,Kenya,burden,total_DALY,NA,NA
new data (hospital-based + HUS),total_DALY_averted,23714.444,23760,17303.25,30393.75,4812.950000000001,41544.05,0.16598351403977255,0.16688922775940718,0.12206497481688591,0.21338002039490325,0.03353355749986264,0.285153805705595,6,2,KEN,mAb,total DALY,Kenya,averted burden,total_DALY,142400,",142,400"
new data (hospital-based + HUS),total_YLD,4452.047,4447,4357,4546,4199,4728,NA,NA,NA,NA,NA,NA,6,2,KEN,mAb,total YLD,Kenya,burden,total_YLD,NA,NA
new data (hospital-based + HUS),total_YLD_averted,300.1876,301,253,349,172,428.02499999999964,0.0674290160805808,0.06774431418999344,0.0570648620876898,0.07807204190929279,0.03861096145340279,0.09561804704763982,6,2,KEN,mAb,total YLD,Kenya,averted burden,total_YLD,4443,4443
