source,variable,mean,median,CI50_low,CI50_high,CI95_low,CI95_high,norm_mean,norm_median,norm_CI50_low,norm_CI50_high,norm_CI95_low,norm_CI95_high,price,source_num,country_iso,intervention,plot_variable,country_plot,burden_interv,vartype,vec,orig_burden_round
new data (hospital-based + HUS),hosp_med_att_YLD,1974.036,1971,1926,2016,1848,2130.0249999999996,NA,NA,NA,NA,NA,NA,6,2,KEN,mAb,YLD medically attended cases,Kenya,burden,hosp_med_att_YLD,NA,NA
new data (hospital-based + HUS),hosp_med_att_YLD_averted,169.5986,169,152,186,125,220,0.08586266769915983,0.08559919436052367,0.07744158520927164,0.09403953293869294,0.06463069187593729,0.10954638117180657,6,2,KEN,mAb,YLD medically attended cases,Kenya,averted burden,hosp_med_att_YLD,1974,1974
new data (hospital-based + HUS),hosp_YLD,177.1418,177,170,184,158,197,NA,NA,NA,NA,NA,NA,6,2,KEN,mAb,YLD hospitalised cases,Kenya,burden,hosp_YLD,NA,NA
new data (hospital-based + HUS),hosp_YLD_averted,38.3056,38,29,48,11,64,0.2156966923897204,0.21875,0.16568047337278108,0.27167630057803466,0.06435571188697818,0.34705882352941175,6,2,KEN,mAb,YLD hospitalised cases,Kenya,averted burden,hosp_YLD,174,174
new data (hospital-based + HUS),non_hosp_YLD,2519.6562,2517,2466,2569,2366,2693,NA,NA,NA,NA,NA,NA,6,2,KEN,mAb,YLD non-hospitalised cases,Kenya,burden,non_hosp_YLD,NA,NA
new data (hospital-based + HUS),non_hosp_YLD_averted,262.4718,262,228,298,164,356.02499999999964,0.10410443501942797,0.10392749999837697,0.09119872560732775,0.11771654489766706,0.06642333068241979,0.13933831469858235,6,2,KEN,mAb,YLD non-hospitalised cases,Kenya,averted burden,non_hosp_YLD,2521,2521
new data (hospital-based + HUS),total_DALY,142801.7156,142478,137929.25,147455.25,129524.52500000001,156952.075,NA,NA,NA,NA,NA,NA,6,2,KEN,mAb,total DALY,Kenya,burden,total_DALY,NA,NA
new data (hospital-based + HUS),total_DALY_averted,23620.3266,23853,17942.25,29514,7413.3,38631.84999999999,0.16537967428141934,0.1679653474587552,0.12646767244659646,0.20703064152271347,0.052606656879862324,0.2658488876896809,6,2,KEN,mAb,total DALY,Kenya,averted burden,total_DALY,142000,",142,000"
new data (hospital-based + HUS),total_YLD,4493.6904,4489,4398,4580.25,4234.975,4813,NA,NA,NA,NA,NA,NA,6,2,KEN,mAb,total YLD,Kenya,burden,total_YLD,NA,NA
new data (hospital-based + HUS),total_YLD_averted,300.7782,301,258,345,177,416,0.06690506397057452,0.06702234176890548,0.05754324783187262,0.07659598224891431,0.04012796581610624,0.09143116424609173,6,2,KEN,mAb,total YLD,Kenya,averted burden,total_YLD,4491,4491
new data (hospital-based + HUS),total_YLL,138308.0302,137994,133457.25,142993.25,125019.90000000001,152370.17500000002,NA,NA,NA,NA,NA,NA,6,2,KEN,mAb,total YLL,Kenya,burden,total_YLL,NA,NA
new data (hospital-based + HUS),total_YLL_averted,23319.553,23528,17672,29169.5,7223,38213.87499999997,0.1685869468375422,0.17111489780412936,0.12851743241893615,0.21128506594146296,0.05300833805184966,0.27143248739883274,6,2,KEN,mAb,total YLL,Kenya,averted burden,total_YLL,137500,",137,500"
new data (hospital-based + HUS),hosp_med_att_YLD,1974.036,1971,1926,2016,1848,2130.0249999999996,NA,NA,NA,NA,NA,NA,3,2,KEN,MV,YLD medically attended cases,Kenya,burden,hosp_med_att_YLD,NA,NA
new data (hospital-based + HUS),hosp_med_att_YLD_averted,89.78155631126225,90,81,99,61,118,0.04550962945886674,0.04565980933266432,0.04099763979134076,0.05009921611395679,0.031314116524588806,0.05958956603509916,3,2,KEN,MV,YLD medically attended cases,Kenya,averted burden,hosp_med_att_YLD,1971,1971
new data (hospital-based + HUS),hosp_YLD,177.1418,177,170,184,158,197,NA,NA,NA,NA,NA,NA,3,2,KEN,MV,YLD hospitalised cases,Kenya,burden,hosp_YLD,NA,NA
new data (hospital-based + HUS),hosp_YLD_averted,47.82436487297459,48,42,54,28,66,0.2691447633776873,0.2727272727272727,0.24022346368715083,0.3021978021978022,0.16766467065868262,0.34974043715847003,3,2,KEN,MV,YLD hospitalised cases,Kenya,averted burden,hosp_YLD,176,176
